ID,選手名,年,チーム,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
01305118,上本　博紀,"
                    2016                ",阪　神,45,113,101,18,26,7,0,2,39,8,3,0,0,0,12,0,14,0,.257,.386,.336
01305118,上本　博紀,"
                    2017                ",阪　神,125,488,409,57,116,20,1,9,165,38,16,1,23,2,50,4,71,7,.284,.403,.366
01305118,上本　博紀,"
                    2018                ",阪　神,20,53,45,7,19,3,0,1,25,6,4,0,1,1,6,0,8,1,.422,.556,.481
01305118,上本　博紀,"
                    2019                ",阪　神,62,119,104,10,20,4,0,1,27,6,5,0,3,1,11,0,37,1,.192,.260,.267
01305118,上本　博紀,"
                    2020                ",阪　神,25,51,41,2,7,3,0,0,10,4,2,2,5,1,4,0,11,2,.171,.244,.239
31735138,木浪　聖也,"
                    2019                ",阪　神,113,390,363,32,95,18,2,4,129,32,2,0,6,0,18,3,77,8,.262,.355,.302
31735138,木浪　聖也,"
                    2020                ",阪　神,92,334,297,42,74,20,1,3,105,25,2,1,8,3,24,2,54,1,.249,.354,.307
11215137,北條　史也,"
                    2015                ",阪　神,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
11215137,北條　史也,"
                    2016                ",阪　神,122,438,385,44,105,25,1,5,147,33,6,0,7,4,38,4,91,10,.273,.382,.341
11215137,北條　史也,"
                    2017                ",阪　神,83,252,219,26,46,7,2,3,66,20,0,0,7,2,23,1,42,4,.210,.301,.286
11215137,北條　史也,"
                    2018                ",阪　神,62,266,239,34,77,8,1,1,90,20,1,0,4,3,19,1,32,7,.322,.377,.370
11215137,北條　史也,"
                    2019                ",阪　神,82,211,174,18,43,7,0,5,65,20,2,0,13,0,23,1,40,3,.247,.374,.338
11215137,北條　史也,"
                    2020                ",阪　神,40,112,99,10,19,4,0,2,29,7,2,0,3,0,9,1,23,2,.192,.293,.266
21325134,大山　悠輔,"
                    2017                ",阪　神,75,221,198,25,47,10,2,7,82,38,2,2,1,1,18,3,41,4,.237,.414,.309
21325134,大山　悠輔,"
                    2018                ",阪　神,117,378,347,48,95,19,4,11,155,48,5,3,1,2,26,2,54,14,.274,.447,.326
21325134,大山　悠輔,"
                    2019                ",阪　神,143,587,538,52,139,33,1,14,216,76,3,0,1,4,39,5,98,12,.258,.401,.312
21325134,大山　悠輔,"
                    2020                ",阪　神,116,471,423,66,122,21,5,28,237,85,1,3,1,1,41,5,96,15,.288,.560,.357
81585136,熊谷　敬宥,"
                    2018                ",阪　神,19,18,13,10,3,0,0,0,3,2,3,1,3,0,2,0,3,1,.231,.231,.333
81585136,熊谷　敬宥,"
                    2020                ",阪　神,38,17,16,6,5,2,0,0,7,3,3,2,0,0,1,0,5,0,.313,.438,.353
63365138,マルテ,"
                    2019                ",阪　神,105,412,349,36,99,20,0,12,155,49,0,2,0,5,51,7,73,14,.284,.444,.381
63365138,マルテ,"
                    2020                ",阪　神,29,119,103,9,26,6,1,4,46,14,1,0,0,2,14,0,14,6,.252,.447,.336
81185134,糸原　健斗,"
                    2017                ",阪　神,66,193,162,18,42,13,0,1,58,24,1,0,5,0,23,3,26,1,.259,.358,.362
81185134,糸原　健斗,"
                    2018                ",阪　神,143,637,531,79,152,29,4,1,192,35,6,4,9,4,86,7,73,5,.286,.362,.390
81185134,糸原　健斗,"
                    2019                ",阪　神,143,572,491,66,131,20,4,2,165,45,6,5,11,3,60,7,70,7,.267,.336,.353
81185134,糸原　健斗,"
                    2020                ",阪　神,63,244,218,32,64,5,2,3,82,20,1,2,3,1,19,3,33,3,.294,.376,.357
31535138,小幡　竜平,"
                    2020                ",阪　神,54,134,127,15,28,1,2,0,33,7,3,1,1,0,5,1,37,1,.220,.260,.256
63765151,ボーア,"
                    2020                ",阪　神,99,379,329,27,80,8,0,17,139,45,1,1,0,2,45,3,88,13,.243,.422,.338
11615139,陽川　尚将,"
                    2016                ",阪　神,29,77,72,6,12,0,0,2,18,4,0,0,0,0,4,1,22,0,.167,.250,.221
11615139,陽川　尚将,"
                    2017                ",阪　神,12,19,18,1,3,0,0,1,6,1,0,0,0,0,1,0,8,0,.167,.333,.211
11615139,陽川　尚将,"
                    2018                ",阪　神,75,299,274,27,69,16,5,6,113,48,5,0,0,1,17,7,76,7,.252,.412,.311
11615139,陽川　尚将,"
                    2019                ",阪　神,28,60,55,3,6,1,0,3,16,4,0,0,1,0,4,0,19,2,.109,.291,.169
11615139,陽川　尚将,"
                    2020                ",阪　神,71,182,158,19,39,6,0,8,69,24,2,2,2,1,15,6,42,4,.247,.437,.333
91195133,荒木　郁也,"
                    2011                ",阪　神,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
91195133,荒木　郁也,"
                    2013                ",阪　神,20,6,6,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,.000,.000,.000
91195133,荒木　郁也,"
                    2014                ",阪　神,15,9,8,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,.125,.125,.125
91195133,荒木　郁也,"
                    2015                ",阪　神,29,41,35,8,7,0,0,0,7,0,4,0,2,0,3,1,7,1,.200,.200,.282
91195133,荒木　郁也,"
                    2016                ",阪　神,46,73,57,13,14,2,0,0,16,2,2,0,7,0,8,1,10,1,.246,.281,.348
91195133,荒木　郁也,"
                    2017                ",阪　神,49,22,17,5,2,0,0,0,2,0,4,0,3,0,2,0,7,0,.118,.118,.211
91195133,荒木　郁也,"
                    2019                ",阪　神,9,9,9,4,1,1,0,0,2,0,0,1,0,0,0,0,4,0,.111,.222,.111
91195133,荒木　郁也,"
                    2020                ",阪　神,16,11,11,2,1,0,0,0,1,0,2,1,0,0,0,0,4,0,.091,.091,.091
01305130,植田　海,"
                    2016                ",阪　神,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000
01305130,植田　海,"
                    2017                ",阪　神,13,22,18,5,5,0,0,0,5,0,1,1,3,0,1,0,6,0,.278,.278,.316
01305130,植田　海,"
                    2018                ",阪　神,104,243,198,29,38,1,0,0,39,1,19,2,18,0,25,2,55,5,.192,.197,.289
01305130,植田　海,"
                    2019                ",阪　神,81,37,33,22,8,0,0,1,11,2,12,2,2,0,1,1,8,0,.242,.333,.286
01305130,植田　海,"
                    2020                ",阪　神,74,83,59,16,9,2,0,0,11,3,9,4,6,0,14,4,22,0,.153,.186,.351
71075138,近本　光司,"
                    2019                ",阪　神,142,640,586,81,159,20,7,9,220,42,36,15,14,3,31,6,110,2,.271,.375,.313
71075138,近本　光司,"
                    2020                ",阪　神,120,519,474,81,139,21,5,9,197,45,31,8,7,1,30,7,61,4,.293,.416,.344
91195119,糸井　嘉男,"
                    2007                ",北海道日本ハム,7,11,11,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,.091,.091,.091
91195119,糸井　嘉男,"
                    2008                ",北海道日本ハム,63,205,188,19,45,14,1,5,76,21,13,3,5,0,10,2,53,6,.239,.404,.285
91195119,糸井　嘉男,"
                    2009                ",北海道日本ハム,131,496,425,74,130,40,3,15,221,58,24,6,18,1,46,6,93,6,.306,.520,.381
91195119,糸井　嘉男,"
                    2010                ",北海道日本ハム,138,583,488,86,151,33,3,15,235,64,26,8,13,1,71,10,94,7,.309,.482,.407
91195119,糸井　嘉男,"
                    2011                ",北海道日本ハム,137,578,489,72,156,30,0,11,219,54,31,6,9,2,59,19,91,5,.319,.448,.411
91195119,糸井　嘉男,"
                    2012                ",北海道日本ハム,134,597,510,72,155,21,3,9,209,48,22,9,0,1,75,11,86,9,.304,.410,.404
91195119,糸井　嘉男,"
                    2013                ",オリックス,141,601,524,75,157,33,2,17,245,61,33,9,0,3,66,8,93,6,.300,.468,.384
91195119,糸井　嘉男,"
                    2014                ",オリックス,140,590,502,73,166,36,2,19,263,81,31,9,0,4,70,14,73,7,.331,.524,.424
91195119,糸井　嘉男,"
                    2015                ",オリックス,132,565,484,61,127,22,0,17,200,68,11,4,0,1,72,8,78,10,.262,.413,.366
91195119,糸井　嘉男,"
                    2016                ",オリックス,143,616,532,79,163,24,1,17,240,70,53,17,0,2,75,7,84,13,.306,.451,.398
91195119,糸井　嘉男,"
                    2017                ",阪　神,114,493,427,60,124,16,0,17,191,62,21,6,0,2,59,5,62,12,.290,.447,.381
91195119,糸井　嘉男,"
                    2018                ",阪　神,119,509,419,60,129,24,0,16,201,68,22,3,0,5,77,8,63,9,.308,.480,.420
91195119,糸井　嘉男,"
                    2019                ",阪　神,103,444,382,45,120,22,1,5,159,42,9,5,0,3,52,7,63,10,.314,.416,.403
91195119,糸井　嘉男,"
                    2020                ",阪　神,86,311,269,25,72,16,1,2,96,28,2,1,0,1,38,3,50,5,.268,.357,.363
61963888,福留　孝介,"
                    1999                ",中　日,132,526,461,76,131,25,2,16,208,52,4,7,8,2,50,5,121,3,.284,.451,.359
61963888,福留　孝介,"
                    2000                ",中　日,97,368,316,50,80,18,2,13,141,42,8,5,2,2,45,3,79,5,.253,.446,.350
61963888,福留　孝介,"
                    2001                ",中　日,120,442,375,51,94,22,2,15,165,56,8,4,4,3,56,4,90,4,.251,.440,.352
61963888,福留　孝介,"
                    2002                ",中　日,140,608,542,85,186,42,3,19,291,65,4,2,0,5,56,5,96,4,.343,.537,.406
61963888,福留　孝介,"
                    2003                ",中　日,140,617,528,107,165,30,11,34,319,96,10,5,1,6,78,4,118,5,.313,.604,.401
61963888,福留　孝介,"
                    2004                ",中　日,92,404,350,61,97,19,7,23,199,81,8,3,1,2,48,3,93,3,.277,.569,.367
61963888,福留　孝介,"
                    2005                ",中　日,142,612,515,102,169,39,6,28,304,103,13,5,0,3,93,1,128,8,.328,.590,.430
61963888,福留　孝介,"
                    2006                ",中　日,130,578,496,117,174,47,5,31,324,104,11,2,0,3,76,3,94,4,.351,.653,.438
61963888,福留　孝介,"
                    2007                ",中　日,81,348,269,64,79,22,0,13,140,48,5,2,0,4,69,6,66,5,.294,.520,.443
61963888,福留　孝介,"
                    2013                ",阪　神,63,241,212,18,42,11,0,6,71,31,0,1,0,0,28,1,43,1,.198,.335,.295
61963888,福留　孝介,"
                    2014                ",阪　神,104,367,312,20,79,8,0,9,114,34,1,1,3,4,47,1,48,11,.253,.365,.349
61963888,福留　孝介,"
                    2015                ",阪　神,140,569,495,53,139,24,3,20,229,76,1,2,1,7,65,1,75,15,.281,.463,.361
61963888,福留　孝介,"
                    2016                ",阪　神,131,523,453,52,141,25,3,11,205,59,0,1,0,6,61,3,78,6,.311,.453,.392
61963888,福留　孝介,"
                    2017                ",阪　神,127,526,441,68,116,20,3,18,196,79,1,2,1,4,77,3,92,17,.263,.444,.373
61963888,福留　孝介,"
                    2018                ",阪　神,123,499,414,57,116,26,2,14,188,72,2,1,0,7,73,5,90,10,.280,.454,.389
61963888,福留　孝介,"
                    2019                ",阪　神,104,403,348,39,89,16,1,10,137,47,0,0,2,3,49,1,85,5,.256,.394,.347
61963888,福留　孝介,"
                    2020                ",阪　神,43,92,78,3,12,2,0,1,17,12,0,0,0,3,11,0,31,4,.154,.218,.250
01005132,髙山　俊,"
                    2016                ",阪　神,134,530,494,48,136,23,5,8,193,65,5,4,2,3,27,4,109,8,.275,.391,.316
01005132,髙山　俊,"
                    2017                ",阪　神,103,353,328,40,82,15,3,6,121,24,6,3,0,1,21,3,77,3,.250,.369,.300
01005132,髙山　俊,"
                    2018                ",阪　神,45,134,128,8,22,5,0,1,30,14,0,1,0,1,4,1,22,4,.172,.234,.201
01005132,髙山　俊,"
                    2019                ",阪　神,105,300,271,25,73,12,0,5,100,29,9,3,2,0,24,3,56,3,.269,.369,.336
01005132,髙山　俊,"
                    2020                ",阪　神,42,52,46,6,7,3,0,0,10,3,1,0,1,1,3,1,10,0,.152,.217,.216
21325130,江越　大賀,"
                    2015                ",阪　神,56,176,168,21,36,8,3,5,65,16,2,0,0,0,6,2,64,0,.214,.387,.250
21325130,江越　大賀,"
                    2016                ",阪　神,72,217,191,33,40,6,1,7,69,20,4,3,2,3,18,3,78,2,.209,.361,.284
21325130,江越　大賀,"
                    2017                ",阪　神,28,18,13,3,1,0,0,0,1,0,1,0,0,0,3,2,5,0,.077,.077,.333
21325130,江越　大賀,"
                    2018                ",阪　神,29,40,40,6,6,2,0,1,11,1,3,0,0,0,0,0,22,0,.150,.275,.150
21325130,江越　大賀,"
                    2019                ",阪　神,49,16,15,8,1,0,0,0,1,0,1,0,0,0,1,0,9,0,.067,.067,.125
21325130,江越　大賀,"
                    2020                ",阪　神,45,13,10,11,0,0,0,0,0,1,3,1,0,1,2,0,6,0,.000,.000,.154
31335151,井上　広大,"
                    2020                ",阪　神,6,11,11,0,1,1,0,0,2,1,0,0,0,0,0,0,5,0,.091,.182,.091
81185135,伊藤　隼太,"
                    2012                ",阪　神,22,56,54,2,8,1,0,1,12,5,0,1,0,0,2,0,18,0,.148,.222,.179
81185135,伊藤　隼太,"
                    2013                ",阪　神,30,71,62,8,9,1,0,1,13,4,0,2,2,0,6,1,19,0,.145,.210,.232
81185135,伊藤　隼太,"
                    2014                ",阪　神,52,131,119,13,35,6,1,2,49,12,1,0,1,3,7,1,26,1,.294,.412,.331
81185135,伊藤　隼太,"
                    2015                ",阪　神,63,150,135,10,34,7,0,2,47,12,0,1,1,3,11,0,31,0,.252,.348,.302
81185135,伊藤　隼太,"
                    2016                ",阪　神,29,54,53,2,13,0,1,1,18,4,0,1,0,0,1,0,11,0,.245,.340,.259
81185135,伊藤　隼太,"
                    2017                ",阪　神,73,73,69,9,18,2,0,2,26,9,0,1,0,0,4,0,16,1,.261,.377,.301
81185135,伊藤　隼太,"
                    2018                ",阪　神,96,172,150,17,37,7,2,1,51,13,0,0,2,0,20,0,41,1,.247,.340,.335
63365151,サンズ,"
                    2020                ",阪　神,110,443,377,47,97,16,0,19,170,64,2,1,0,2,61,3,106,11,.257,.451,.363
91995136,島田　海吏,"
                    2018                ",阪　神,12,37,35,5,7,1,1,0,10,1,0,1,1,0,1,0,7,0,.200,.286,.222
91995136,島田　海吏,"
                    2019                ",阪　神,7,5,4,2,1,1,0,0,2,0,0,0,0,0,1,0,1,0,.250,.500,.400
91995136,島田　海吏,"
                    2020                ",阪　神,43,21,17,4,3,0,0,0,3,1,3,0,1,0,2,1,4,0,.176,.176,.300
51255133,中谷　将大,"
                    2012                ",阪　神,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,.000
51255133,中谷　将大,"
                    2015                ",阪　神,11,11,11,1,2,0,0,0,2,0,0,0,0,0,0,0,3,0,.182,.182,.182
51255133,中谷　将大,"
                    2016                ",阪　神,64,163,154,18,41,7,0,4,60,14,1,1,0,0,8,1,49,2,.266,.390,.307
51255133,中谷　将大,"
                    2017                ",阪　神,133,455,411,64,99,21,1,20,182,61,2,1,0,3,36,5,96,5,.241,.443,.308
51255133,中谷　将大,"
                    2018                ",阪　神,77,246,222,24,51,6,2,5,76,26,0,1,1,3,17,2,65,5,.230,.342,.287
51255133,中谷　将大,"
                    2019                ",阪　神,62,131,116,14,21,5,0,6,44,19,0,0,2,0,12,1,37,0,.181,.379,.264
51255133,中谷　将大,"
                    2020                ",阪　神,70,87,79,10,17,1,0,2,24,16,1,0,1,1,5,1,27,0,.215,.304,.267
91395132,板山　祐太郎,"
                    2016                ",阪　神,40,115,106,9,25,5,1,0,32,5,1,0,2,0,7,0,31,0,.236,.302,.283
91395132,板山　祐太郎,"
                    2017                ",阪　神,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000
91395132,板山　祐太郎,"
                    2018                ",阪　神,20,39,35,1,9,0,0,1,12,3,0,0,0,1,3,0,14,4,.257,.343,.308
91395132,板山　祐太郎,"
                    2020                ",阪　神,5,14,12,1,2,0,0,0,2,0,1,0,0,0,2,0,3,0,.167,.167,.286
51255131,俊介,"
                    2010                ",阪　神,124,183,161,32,41,12,2,1,60,10,5,1,13,0,9,0,32,2,.255,.373,.294
51255131,俊介,"
                    2011                ",阪　神,108,205,190,20,46,6,2,1,59,9,5,3,6,0,9,0,28,2,.242,.311,.276
51255131,俊介,"
                    2012                ",阪　神,82,74,65,10,12,0,0,0,12,4,1,1,6,1,2,0,14,1,.185,.185,.206
51255131,俊介,"
                    2013                ",阪　神,119,216,192,30,56,7,2,0,67,9,8,5,16,0,8,0,19,2,.292,.349,.320
51255131,俊介,"
                    2014                ",阪　神,87,119,102,13,21,4,0,1,28,6,2,1,6,0,10,1,12,3,.206,.275,.283
51255131,俊介,"
                    2015                ",阪　神,112,126,102,21,25,5,0,0,30,2,3,3,13,0,9,2,20,2,.245,.294,.319
51255131,俊介,"
                    2016                ",阪　神,41,56,43,4,8,2,0,0,10,2,2,1,3,1,9,0,12,1,.186,.233,.321
51255131,俊介,"
                    2017                ",阪　神,74,202,191,26,59,15,1,4,88,23,1,0,2,0,9,0,33,1,.309,.461,.340
51255131,俊介,"
                    2018                ",阪　神,87,200,183,25,41,5,1,2,54,21,1,0,6,0,11,0,29,4,.224,.295,.268
51255131,俊介,"
                    2019                ",阪　神,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
51255131,俊介,"
                    2020                ",阪　神,9,8,8,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,.125,.125,.125
31335134,今井　達也,"
                    2018                ",埼玉西武,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
31335134,今井　達也,"
                    2019                ",埼玉西武,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000
31335134,今井　達也,"
                    2020                ",埼玉西武,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71075130,髙橋　光成,"
                    2015                ",埼玉西武,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71075130,髙橋　光成,"
                    2016                ",埼玉西武,22,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.000,.000,.000
71075130,髙橋　光成,"
                    2017                ",埼玉西武,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71075130,髙橋　光成,"
                    2018                ",埼玉西武,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71075130,髙橋　光成,"
                    2019                ",埼玉西武,21,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,.000
71075130,髙橋　光成,"
                    2020                ",埼玉西武,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71275137,増田　達至,"
                    2013                ",埼玉西武,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71275137,増田　達至,"
                    2014                ",埼玉西武,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71275137,増田　達至,"
                    2015                ",埼玉西武,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71275137,増田　達至,"
                    2016                ",埼玉西武,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71275137,増田　達至,"
                    2017                ",埼玉西武,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71275137,増田　達至,"
                    2018                ",埼玉西武,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71275137,増田　達至,"
                    2019                ",埼玉西武,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71275137,増田　達至,"
                    2020                ",埼玉西武,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
51855151,宮川　哲,"
                    2020                ",埼玉西武,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
31233888,松坂　大輔,"
                    1999                ",西　武,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
31233888,松坂　大輔,"
                    2000                ",西　武,28,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1.000,1.000,1.000
31233888,松坂　大輔,"
                    2001                ",西　武,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
31233888,松坂　大輔,"
                    2002                ",西　武,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
31233888,松坂　大輔,"
                    2003                ",西　武,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
31233888,松坂　大輔,"
                    2004                ",西　武,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
31233888,松坂　大輔,"
                    2005                ",西　武,28,10,10,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,.100,.100,.100
31233888,松坂　大輔,"
                    2006                ",西　武,25,9,9,2,3,1,0,1,7,3,0,0,0,0,0,0,1,0,.333,.778,.333
31233888,松坂　大輔,"
                    2016                ",福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
31233888,松坂　大輔,"
                    2018                ",中　日,11,20,20,0,2,0,0,0,2,0,0,0,0,0,0,0,7,0,.100,.100,.100
31233888,松坂　大輔,"
                    2019                ",中　日,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
81685138,松本　航,"
                    2019                ",埼玉西武,16,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,.000,.000,.000
81685138,松本　航,"
                    2020                ",埼玉西武,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
51255132,多和田　真三郎,"
                    2016                ",埼玉西武,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000
51255132,多和田　真三郎,"
                    2017                ",埼玉西武,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
51255132,多和田　真三郎,"
                    2018                ",埼玉西武,26,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.000,.000,.000
51255132,多和田　真三郎,"
                    2019                ",埼玉西武,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41745136,齊藤　大将,"
                    2018                ",埼玉西武,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41745136,齊藤　大将,"
                    2019                ",埼玉西武,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41745136,齊藤　大将,"
                    2020                ",埼玉西武,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
61465151,浜屋　将太,"
                    2020                ",埼玉西武,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
91295135,十亀　剣,"
                    2012                ",埼玉西武,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
91295135,十亀　剣,"
                    2013                ",埼玉西武,28,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,.000,.000,.000
91295135,十亀　剣,"
                    2014                ",埼玉西武,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
91295135,十亀　剣,"
                    2015                ",埼玉西武,26,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000
91295135,十亀　剣,"
                    2016                ",埼玉西武,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
91295135,十亀　剣,"
                    2017                ",埼玉西武,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
91295135,十亀　剣,"
                    2018                ",埼玉西武,22,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,.000,.000,.000
91295135,十亀　剣,"
                    2019                ",埼玉西武,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
91295135,十亀　剣,"
                    2020                ",埼玉西武,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41445132,野田　昇吾,"
                    2016                ",埼玉西武,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41445132,野田　昇吾,"
                    2017                ",埼玉西武,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41445132,野田　昇吾,"
                    2018                ",埼玉西武,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41445132,野田　昇吾,"
                    2019                ",埼玉西武,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
41445132,野田　昇吾,"
                    2020                ",埼玉西武,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
91695134,平井　克典,"
                    2017                ",埼玉西武,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
91695134,平井　克典,"
                    2018                ",埼玉西武,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
91695134,平井　克典,"
                    2019                ",埼玉西武,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000
91695134,平井　克典,"
                    2020                ",埼玉西武,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
71175138,粟津　凱士,"
                    2019                ",埼玉西武,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
81185119,内海　哲也,"
                    2004                ",読　売,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,.000,.000,.000
81185119,内海　哲也,"
                    2005                ",読　売,26,28,27,1,3,0,0,0,3,0,0,0,1,0,0,0,17,0,.111,.111,.111
81185119,内海　哲也,"
                    2006                ",読　売,31,63,56,2,12,1,0,0,13,5,0,0,7,0,0,0,29,1,.214,.232,.214
81185119,内海　哲也,"
                    2007                ",読　売,28,63,54,3,3,0,0,0,3,2,0,0,5,0,3,1,35,0,.056,.056,.121
81185119,内海　哲也,"
                    2008                ",読　売,29,61,60,1,5,0,0,0,5,1,0,0,1,0,0,0,30,0,.083,.083,.083
81185119,内海　哲也,"
                    2009                ",読　売,27,54,50,2,5,0,0,0,5,1,0,0,2,0,2,0,24,0,.100,.100,.135
81185119,内海　哲也,"
                    2010                ",読　売,27,54,45,2,6,1,0,0,7,4,0,0,8,0,1,0,20,0,.133,.156,.152
81185119,内海　哲也,"
                    2011                ",読　売,29,59,56,1,7,0,0,0,7,1,0,0,2,0,1,0,24,0,.125,.125,.140
81185119,内海　哲也,"
                    2012                ",読　売,28,63,52,4,4,0,0,0,4,4,0,0,7,0,4,0,23,1,.077,.077,.143
81185119,内海　哲也,"
                    2013                ",読　売,25,47,40,1,2,0,0,0,2,0,0,0,5,0,2,0,21,0,.050,.050,.095
81185119,内海　哲也,"
                    2014                ",読　売,22,48,39,3,5,0,0,0,5,1,0,0,7,0,2,0,18,0,.128,.128,.171
81185119,内海　哲也,"
                    2015                ",読　売,5,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000
81185119,内海　哲也,"
                    2016                ",読　売,18,35,28,0,1,0,0,0,1,0,0,0,4,0,3,0,18,0,.036,.036,.129
81185119,内海　哲也,"
                    2017                ",読　売,12,18,16,1,1,0,0,0,1,1,0,0,2,0,0,0,9,0,.063,.063,.063
81185119,内海　哲也,"
                    2018                ",読　売,15,23,21,0,2,0,0,0,2,0,0,0,2,0,0,0,10,1,.095,.095,.095
